"Row.names","logFC","AveExpr","t","P.Value","adj.P.Val","B","ENTREZID","GENENAME"
"adat1",-2.0298808841141,0.232382989413422,-4.604102897834,0.000107461198716373,0.000225381012404411,1.22654602217419,"106560904","adenosine deaminase, tRNA specific 1"
"adcy5",-2.824434485212,1.5370846053881,-6.04091203789418,2.77151263675166e-06,7.44600962839175e-06,4.66212276244334,"106582348","adenylate cyclase 5"
"adcyap1r1",-1.52437421026868,-0.611272633831885,-2.82525501362266,0.00922813281094739,0.0141907696535947,-2.90775026537238,"106560418","ADCYAP receptor type I"
"add3",-2.03112172828741,3.01593395008258,-8.65947522444072,6.10630484789509e-09,2.59323004106334e-08,10.517073550606,"106577021","adducin 3"
"adf1",-0.810319134452234,1.66065770156182,-3.64437238229153,0.00124908614842779,0.00222466623075492,-1.61802085800904,"100286480","Transcription factor Adf-1"
"adgrd1",-0.507288149381956,3.14595383701823,-3.71162374704073,0.00105433872189471,0.00190096272697739,-1.8594220526284,"106579914","adhesion G protein-coupled receptor D1"
"adgrl1",1.75062349356749,-1.50782289654699,3.75874744321781,0.000935958398825863,0.00170033339480774,-0.791073944265713,"106606835","adhesion G protein-coupled receptor L1"
"adgrl2",-2.3983507398786,-0.74562002599817,-4.42757367842436,0.0001692810762998,0.00034391818408124,0.892323164347606,"106613443","adhesion G protein-coupled receptor L2"
"adgrl3",-0.840279644282172,1.79782119202434,-3.70184669711787,0.00108068027439126,0.00194468279953113,-1.34725503621052,"106577626","adhesion G protein-coupled receptor L3"
"adgrl4",-0.769804477565,8.86279854340091,-21.2195805814336,2.45068063019948e-17,6.05805183640548e-16,29.0914188689805,"100380288","adhesion G protein-coupled receptor L4"
"adhx",1.09371125789204,6.69050009791811,16.8156640677063,5.26054074281134e-15,7.5199548935247e-14,23.7117385673851,"100195992","Alcohol dehydrogenase class-3"
"adi1",0.330352131836735,4.11591307552028,3.37619301054892,0.0024396526635371,0.00413551037969973,-3.09036120793016,"100196838","acireductone dioxygenase 1"
"adora2b",0.848127602162502,3.82625532266583,7.71014165310324,5.06938182846674e-08,1.82156404373204e-07,7.77770979523181,"106567979","adenosine A2b receptor"
"adpgk",-0.642228587524373,4.24479038285964,-6.44447214177544,1.02203507761237e-06,2.93902532058348e-06,4.78294676850294,"106560768","ADP dependent glucokinase"
"adprh",0.968455647074477,5.26791344393669,13.0929742900559,1.36723353825923e-12,1.17278419605446e-11,18.3106758161477,"106586332","ADP-ribosylarginine hydrolase"
"adprh",0.968455647074477,5.26791344393669,13.0929742900559,1.36723353825923e-12,1.17278419605446e-11,18.3106758161477,"100194575","ADP-ribosylarginine hydrolase"
"adprm",1.60294490423468,2.88862183841472,12.1288691763974,7.04658372373096e-12,5.22817456552627e-11,17.0180607730938,"106589237","ADP-ribose/CDP-alcohol diphosphatase, manganese dependent"
"adr1",0.793495935143798,5.82316621875398,13.3020800850342,9.6965003596886e-13,8.59034883239715e-12,18.5011790404576,"100195095","Adiponectin receptor protein 1"
"adrm1",0.794046745249584,6.61349759685118,15.6502640737792,2.66543646185525e-14,3.29317437242593e-13,22.0775946551612,"100195457","ADRM1 protein"
"aebp1",0.71008755442326,2.97297992877396,5.6556970780481,7.29107544376884e-06,1.83376845330424e-05,2.9447119085921,"106580579","AE binding protein 1"
"aedo",-2.2295862725706,-0.0665205482458093,-3.76932518189751,0.000911236301118652,0.00165847316654802,-0.780264420073461,"100195766","2-aminoethanethiol dioxygenase"
"afap1",-1.31199745926291,4.49648026936847,-12.257849652292,5.62778913960298e-12,4.24631274178021e-11,17.2114304272681,"106608568","actin filament associated protein 1"
"afap1l1",-2.43210939292494,4.90158807343024,-21.1166512161122,2.74584751906261e-17,6.71935048971541e-16,29.6387124914766,"106567432","actin filament associated protein 1 like 1"
"afap1l2",-2.0551569427145,2.70403721182011,-10.0958052639672,3.10903731649355e-10,1.67755263710784e-09,13.5172300484788,"106579411","actin filament associated protein 1 like 2"
"aff3",2.00839234983216,2.2008722015765,11.3501384502997,2.84361138539476e-11,1.88571307488227e-10,15.8072044755605,"100194685","AF4/FMR2 family member 3"
"afg3l2",-0.725438294506505,4.63597088594024,-7.42132892224365,9.88252625796619e-08,3.38107829263231e-07,7.09178244314454,"106597060","AFG3 like matrix AAA peptidase subunit 2"
"afmid",-0.670431773057699,2.63376507035654,-4.63499407841272,9.92447460211523e-05,0.000209231899653003,0.597786170004839,"100196069","arylformamidase"
"aga",0.906358515342858,4.39076050295677,11.8971836150584,1.05992260230156e-11,7.61370505955225e-11,16.2620563819688,"106604521","aspartylglucosaminidase"
"aggf1",-0.715566239267345,2.21353905691924,-3.28649025532245,0.00304366039959252,0.00507255324667266,-2.56911189939181,"106568194","angiogenic factor with G-patch and FHA domains 1"
"agtpbp1",1.35564091671869,1.66632438712829,6.58089688649198,7.32420294158661e-07,2.158050917092e-06,5.47210492223165,"106585686","ATP/GTP binding protein 1"
"agtrap",0.265043237149253,5.57992037589417,3.4819665875175,0.0018760506371058,0.00324383951220219,-3.20112475723158,"106565905","angiotensin II receptor associated protein"
"agxt",0.545171538366009,4.16128839652388,5.56257810127863,9.22928923208603e-06,2.28540292694828e-05,2.40753913500587,"106568771","alanine--glyoxylate and serine--pyruvate aminotransferase"
"ahctf1",-0.737896916625567,4.79618487706766,-5.16932722551564,2.51427154547061e-05,5.81570264054089e-05,1.47423515145749,"106570006","AT-hook containing transcription factor 1"
"ahcy",0.624548382446266,8.30584926482109,14.7620924982476,9.83067845119633e-14,1.07762246228381e-12,20.5116793282122,"100194597","adenosylhomocysteinase"
"ahcyl2",0.487748203427375,5.69573132742121,7.74248985186826,4.70738541247896e-08,1.69941400926791e-07,7.47105721234321,"106576060","adenosylhomocysteinase like 2"
"ahi1",-1.43229608384028,3.81436528112399,-9.99521699393756,3.7973161737486e-10,2.01587653438188e-09,13.0902909101152,"106603564","Abelson helper integration site 1"
"ahr2a",0.838114141107152,5.14448336396789,8.67269999573143,5.93390915659296e-09,2.5247684589237e-08,9.73346803461544,"100136911","aryl hydrocarbon receptor 2 alpha"
"ahr2b",0.499804982875463,3.63691342902085,5.1764308078875,2.46896341165903e-05,5.71634240389389e-05,1.607549287444,"100136407","aryl hydrocarbon receptor 2 beta"
"ahr2d",-1.69948856002549,4.85679745065474,-17.5812640689963,1.90621379185859e-15,3.00804725836146e-14,25.326652928686,"100136384","aryl hydrocarbon receptor 2 delta"
"ahr2g",-1.40284523576386,5.42213765951255,-11.1673674566644,3.98361382769342e-11,2.56523294016491e-10,15.0189210668762,"100136431","aryl hydrocarbon receptor 2 gamma"
"aidb",-0.307246215837418,4.21763693750881,-3.03429575427898,0.00561817585143243,0.00895958664807942,-3.80710376768906,"100195348","AIDB protein"
"aif1",1.4611937363599,-0.259934321863456,4.26072154667318,0.00025995367975965,0.000513792333018448,0.18852323397507,"100196539","allograft inflammatory factor 1"
"aifm1",-1.620708877943,4.20835878146163,-12.6953789709346,2.65850185337256e-12,2.14801510362522e-11,18.0730671205519,"106567766","apoptosis inducing factor mitochondria associated 1"
"aifm2",1.0378420009301,4.81715396341552,13.9429334788142,3.46936024573328e-13,3.39541601249089e-12,19.740880645687,"106576717","apoptosis inducing factor, mitochondria associated 2"
"aimp1",1.06256566153523,5.0039976110693,14.2993023623992,1.99036037395838e-13,2.03559290819337e-12,20.2601528616235,"106610334","aminoacyl tRNA synthetase complex interacting multifunctional protein 1"
"aip",0.560389339892225,6.72544828256144,11.655312173066,1.63313584018947e-11,1.13119990053203e-10,15.4417880031072,"100195031","aryl hydrocarbon receptor interacting protein"
"ak3",0.692449576397692,0.796034110675243,2.87693768392627,0.00817170904262336,0.0126935112633768,-3.33509244379605,"106561494","adenylate kinase 3"
"ak4",-1.35815251601868,1.82909352655091,-5.37782989761317,1.47607905614769e-05,3.54726072887706e-05,2.84967812417295,"106560465","adenylate kinase 4"
"ak5",-0.955356934353441,2.28239288284149,-4.1619622715609,0.000334921466842523,0.000650928267024852,-0.375403264344076,"106596311","adenylate kinase 5"
"akap11",0.664915905297007,4.79187564501317,6.20666595273983,1.83595442870271e-06,5.07538259639272e-06,3.92830187565637,"106586515","A-kinase anchoring protein 11"
"akap12",2.25389154922248,-0.968022826594003,6.04078311582209,2.77240353889508e-06,7.44713651906925e-06,4.6793697769249,"106608007","A-kinase anchoring protein 12"
"akap6",-2.28210341719557,4.13302540366374,-9.55650626635517,9.21929212617081e-10,4.54093977003412e-09,12.2474150004525,"106601921","A-kinase anchoring protein 6"
"akap9",-1.79163008768722,3.67747391975721,-5.57795368026733,8.87654245091473e-06,2.2035810868246e-05,3.00173840675405,"106588567","A-kinase anchoring protein 9"
"akna",-1.88258127989549,0.958663033258697,-5.33970462561514,1.62674914822209e-05,3.8801252616559e-05,2.967698832752,"106563128","AT-hook transcription factor"
"akt2",0.547325839035465,2.16648555347299,3.17496463886878,0.00399823318830985,0.00653383937953056,-3.01359296964457,"100194605","v-akt murine thymoma viral oncogene homolog 2"
"aktip",-0.446164180985335,4.84681062346659,-6.03318261146931,2.82544348490548e-06,7.57929953087663e-06,3.54542200877698,"100194893","akt interacting protein"
"akts1",0.455957042471135,2.28037885206448,2.417554652858,0.0233706574687907,0.0335373977176487,-4.72788186628451,"100380484","Proline-rich AKT1 substrate 1"
"aldh16a1",-0.328862545907868,5.46928518663171,-3.85069401765144,0.000741356441016318,0.00136708689496775,-2.1670518766141,"106600758","aldehyde dehydrogenase 16 family member A1"
"aldh1a2",1.97848779736961,2.08447846230124,12.107423001302,7.31622218203552e-12,5.41424434703364e-11,17.1513911076759,"100196764","aldehyde dehydrogenase 1 family member A2"
"aldh3a2",-0.506452639391434,3.68768589186543,-3.84930938293856,0.000743968093376194,0.00137142257007473,-1.66044734802246,"100286782","aldehyde dehydrogenase 3 family, member A2"
"aldh6a1",0.616470640246868,2.12421865870408,3.12792017084276,0.00448223644894465,0.00726764596053476,-3.19429336374607,"106592678","aldehyde dehydrogenase 6 family member A1"
"aldh7a1",-0.512220837717967,6.53341193452422,-8.58589619562998,7.16409720242311e-09,3.00448903250963e-08,9.30129605967722,"100194754","aldehyde dehydrogenase 7 family member A1"
"aldoa",0.645795552000296,8.14668594125529,15.0685746980998,6.22198140899034e-14,7.10646553408615e-13,21.0079834688947,"100380798","fructose-bisphosphate aldolase A"
"aldoc",1.8099410193974,3.44105768285241,17.7608735901268,1.51052955204869e-15,2.43224513803884e-14,25.5230691654608,"106563945","aldolase, fructose-bisphosphate C"
"aldoc",1.8099410193974,3.44105768285241,17.7608735901268,1.51052955204869e-15,2.43224513803884e-14,25.5230691654608,"100196688","fructose-bisphosphate aldolase C"
"alg1",-0.627465302540693,2.6894762828404,-3.2395448514908,0.0034150897742441,0.00564689187417144,-2.82817466523545,"106565682","ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase"
"alg11",0.31648375230903,4.59332150740592,4.12962961403085,0.00036385174895214,0.000703390310420757,-1.36010920535181,"100380802","asparagine-linked glycosylation 11, alpha-1,2-mannosyltransferase"
"alg12",-0.397270249796918,3.94219025059939,-3.6283213216254,0.00130054113056782,0.00230992834074879,-2.33037720551132,"100195409","ALG12, alpha-1,6-mannosyltransferase"
"alkbh1",0.35986333426774,3.37974359694588,3.32860216626417,0.00274396190532895,0.00461126892457855,-3.01764835737362,"106611373","alkB homolog 1, histone H2A dioxygenase"
"alkbh2",0.479891855458187,2.56855891137634,3.58777266516743,0.00143994292175655,0.00253726793374606,-2.19541509339751,"106580307","alkB homolog 2, alpha-ketoglutarate dependent dioxygenase"
"alkbh4",0.940279200594961,3.10645339068383,6.8018342579492,4.28958582143745e-07,1.31289086679764e-06,5.76973391249752,"100195578","alkB homolog 4, lysine demethylase"
"alpk1",-0.676368595359973,2.5112391252277,-3.94266798131246,0.000586685052153154,0.00109782350101418,-1.09963738520583,"106577534","alpha kinase 1"
"amdhd2",0.127171103714396,6.70012081769422,2.25854438715448,0.033030649732999,0.0461904920044261,-6.10208662727647,"106600672","amidohydrolase domain containing 2"
"amn1",-0.686453881409279,1.80300855450448,-3.15168322514256,0.00423110970390101,0.00688555183462839,-2.85163897439921,"106584538","antagonist of mitotic exit network 1 homolog"
"ampd1",5.05669200085281,-2.03584083955501,10.9972115587097,5.47093063386321e-11,3.42184994228879e-10,14.9326449790122,"100196648","adenosine monophosphate deaminase 1"
"ampd3",-1.00911408316199,4.80771989809893,-10.03180509569,3.53038919627355e-10,1.88398742379517e-09,12.869202894953,"100306790","adenosine monophosphate deaminase 3"
"amph",0.58618640098725,0.50446761853677,2.58761137795823,0.0159708922367279,0.0236136297815654,-3.87089584837204,"106568639","amphiphysin"
