"Row.names","logFC","AveExpr","t","P.Value","adj.P.Val","B","ENTREZID","GENENAME"
"adgrl3",0.332150218045133,1.79782119202434,2.87286147674611,0.00825067192951533,0.0464212337662063,-3.84298575492996,"106577626","adhesion G protein-coupled receptor L3"
"adora2b",0.436204694584973,3.82625532266583,5.01443196792338,3.74000022532571e-05,0.000558384154624243,0.943292649855904,"106567979","adenosine A2b receptor"
"adprh",0.776460770038624,5.26791344393669,12.8470294662113,2.05917498851296e-12,1.54155109566591e-10,17.7892026488891,"100194575","ADP-ribosylarginine hydrolase"
"adprh",0.776460770038624,5.26791344393669,12.8470294662113,2.05917498851296e-12,1.54155109566591e-10,17.7892026488891,"106586332","ADP-ribosylarginine hydrolase"
"adr1",0.180668024437539,5.82316621875398,3.47471784053886,0.0019102435853025,0.0149488271852556,-3.32660999099368,"100195095","Adiponectin receptor protein 1"
"afap1l1",-0.262226270765979,4.90158807343024,-5.08228079999981,3.14248311719199e-05,0.000480994799604309,0.778300750072676,"106567432","actin filament associated protein 1 like 1"
"afap1l2",-0.244313674482538,2.70403721182011,-2.94570142611913,0.00694316940288092,0.0405600236271845,-4.0606583604202,"106579411","actin filament associated protein 1 like 2"
"aff3",1.03925140503791,2.2008722015765,6.69655772889007,5.53112550810297e-07,1.39234515579274e-05,5.78313791496954,"100194685","AF4/FMR2 family member 3"
"ahcyl2",0.177100385165775,5.69573132742121,3.39202021953362,0.00234590642860676,0.0176201622171363,-3.50799858790998,"106576060","adenosylhomocysteinase like 2"
"ahr2a",0.56762137338158,5.14448336396789,7.23763292277898,1.51954831166824e-07,4.35227291588604e-06,6.30106850185662,"100136911","aryl hydrocarbon receptor 2 alpha"
"aifm2",0.203478324044514,4.81715396341552,3.16365419670032,0.00410978344026918,0.0271340184838002,-3.87183886362615,"106576717","apoptosis inducing factor, mitochondria associated 2"
"aldh1a2",0.493388261053547,2.08447846230124,3.24086832584605,0.00340404295493343,0.0234038139352028,-2.88450054180813,"100196764","aldehyde dehydrogenase 1 family member A2"
"alg3",-0.418580308791388,4.24946430664844,-5.76795560785744,5.49262593583233e-06,0.000106000634431775,2.75184370554643,"100195821","asparagine-linked glycosylation 3 homolog (S. cerevisiae, alpha-1,3-mannosyltransferase)"
"alg3",-0.418580308791388,4.24946430664844,-5.76795560785744,5.49262593583233e-06,0.000106000634431775,2.75184370554643,"106600580","ALG3, alpha-1,3- mannosyltransferase"
"ampm1",0.37840507311042,6.43775443597789,8.01641570042498,2.52771780242081e-08,8.67996313196502e-07,7.89661111425166,"100195210","Methionine aminopeptidase 1"
"an32a",0.207144855097338,6.38680435996671,4.01622492428551,0.00048630157512122,0.00493836045041131,-2.0711605731305,"100195674","Acidic leucine-rich nuclear phosphoprotein 32 family member A"
"ankrd10",-0.519946156051665,0.708452045217727,-3.35098206128937,0.00259653435703673,0.0190368330024378,-2.59648848237794,"106575130","ankyrin repeat domain 10"
"ankrd13a",-0.17915018859372,4.44934835317674,-2.98784743923728,0.00627940973437833,0.0375898671878913,-4.31329428760075,"106580099","ankyrin repeat domain 13A"
"ankrd13b",-0.378858935964384,1.63493373400055,-3.04393811596607,0.00548951896418094,0.0339250553827082,-3.52049447741196,"106580800","ankyrin repeat domain 13B"
"ankrd37",-0.451307558873585,2.64648563611714,-5.558977968389,9.31391294818405e-06,0.000166900248360199,2.52255669554997,"106602728","ankyrin repeat domain 37"
"ankrd50",-0.960172487830582,5.75605569755485,-17.206115183259,3.11964570150445e-15,3.70510703014769e-13,24.3523480144035,"106611627","ankyrin repeat domain 50"
"anks6",-0.37804183106096,2.28263106007773,-2.99766935760918,0.00613366692849277,0.0369305899761661,-3.78960104225364,"106590424","ankyrin repeat and sterile alpha motif domain containing 6"
"apc",-0.542570217914886,4.31894429988729,-7.02000912400708,2.54385664533462e-07,6.9468125489503e-06,5.7849593796499,"106561897","APC, WNT signaling pathway regulator"
"apc2",1.10893864982046,2.04180908881924,5.77313482064541,5.42145598922871e-06,0.00010478810982985,3.56986132683838,"106613603","APC2, WNT signaling pathway regulator"
"api5",0.136500832032445,6.91053643413981,3.03837906160529,0.00556334430394342,0.0342473057775098,-4.51726763676454,"100195317","apoptosis inhibitor 5"
"api5",0.136500832032445,6.91053643413981,3.03837906160529,0.00556334430394342,0.0342473057775098,-4.51726763676454,"106561085","apoptosis inhibitor 5"
"apol3",2.0948978286631,6.5822671197421,41.5861701370093,2.48601987077739e-24,3.14153359030397e-21,45.8032644056836,"100195146","Apolipoprotein-L3"
"appl1",-0.314264726411698,4.24757126177752,-5.00516595980995,3.83002968450415e-05,0.000569403754319318,0.738031711270786,"106566093","adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1"
"ar",0.668557252096599,0.393719593271185,3.22243797866919,0.00356103003857973,0.0242666222991395,-2.53309575361368,"100136428","androgen receptor"
"arcn1",0.153518449410533,5.67368059371948,2.94273051132572,0.00699239960643285,0.0408174220928356,-4.56893839715152,"106612481","archain 1"
"arf6",-0.320021390035752,5.95814440593014,-6.9222248696545,3.21279279713872e-07,8.59428874235449e-06,5.32346380771028,"106594671","ADP ribosylation factor 6"
"arfrp1",0.179330591461819,5.04872504451632,3.10847985610331,0.00469827566991211,0.0301376497388555,-4.08883871278947,"106583650","ADP ribosylation factor related protein 1"
"arhgap18",-0.223599514885647,4.04997002137386,-3.69065148789279,0.00111163586864782,0.00968260280185326,-2.56490540402581,"100195473","Rho GTPase activating protein 18"
"arhgap21",-0.600872676238307,0.873922858851081,-3.07630781735802,0.00507793289366514,0.0319374987013078,-3.09759470359971,"106590220","Rho GTPase activating protein 21"
"arhgap31",-0.185278102368976,6.20683187356746,-3.83502036969984,0.000771454260589612,0.0071766145466864,-2.5000269506526,"106563609","Rho GTPase activating protein 31"
"arhgap5",0.256499267055886,5.66400234888444,4.27756423893441,0.000248948511178714,0.00281589021308913,-1.27976991550391,"106601912","Rho GTPase activating protein 5"
"arhgef10",-0.193366125796206,5.46227400106221,-3.73116756759059,0.00100355762411902,0.00890572821942925,-2.79488280381872,"106574446","Rho guanine nucleotide exchange factor 10"
"arhgef3",1.00909297608968,5.71113195616729,18.9198521654549,3.52860663755329e-16,4.91082559002571e-14,26.6430978466647,"106566089","Rho guanine nucleotide exchange factor 3"
"arhgef4",-0.3797139238401,3.30464735632933,-3.28769034489082,0.00303469714560138,0.0214143739610987,-3.19395260758578,"106578470","Rho guanine nucleotide exchange factor 4"
"arl15",-0.391418226813194,3.91216479075939,-5.48860197316493,1.11353441260112e-05,0.000195546298848774,2.0956998042192,"106568397","ADP ribosylation factor like GTPase 15"
"arl15",-0.391418226813194,3.91216479075939,-5.48860197316493,1.11353441260112e-05,0.000195546298848774,2.0956998042192,"100380425","ADP-ribosylation factor-like 15"
"arl4c",0.927772682125159,-0.555496170359177,3.66778584984867,0.00117758620779281,0.0101183137805512,-1.313399029686,"100195448","ADP-ribosylation factor-like protein 4C"
"arl6ip4",0.231368526717823,4.45590305791292,2.87156238145338,0.00827598939975431,0.0465305316100798,-4.44886637185767,"106580354","ADP ribosylation factor like GTPase 6 interacting protein 4"
"armc5",-0.349408767875248,2.08370571437291,-2.95951054792444,0.00671864643067842,0.0395999026190285,-3.82785018319451,"106606890","armadillo repeat containing 5"
"armt1",0.302370071157609,4.97804383991703,6.01885613121027,2.92824040727548e-06,6.07811898466799e-05,3.27155710627958,"106608009","acidic residue methyltransferase 1"
"as3mt",-0.253856851806118,2.85487589430829,-2.99524325930648,0.00616936318895367,0.0370776116881206,-3.96931918711278,"100286452","arsenic (+3 oxidation state) methyltransferase"
"asb1",-0.412877106308357,1.83318900159657,-3.1569114117511,0.00417770379090424,0.0275019833636688,-3.35867878730541,"106581864","ankyrin repeat and SOCS box containing 1"
"asns",0.199583127113625,6.46441511634858,3.2309159328423,0.00348796704454455,0.0238663657702434,-3.99998893015868,"100195141","asparagine synthetase"
"aspa",-0.374357005349518,2.52634680164721,-3.81721110706832,0.000807114429655795,0.00745566054435259,-1.8499065484411,"106603514","aspartoacylase"
"atad2b",0.333912533175333,2.6000858127675,3.04593078778452,0.00546328497606227,0.0337959856987976,-3.81050644522589,"106608046","ATPase family, AAA domain containing 2B"
"atad3",0.398215658214489,5.52698670217931,6.18323788925194,1.9456611712899e-06,4.21586609899798e-05,3.56313846282291,"100380396","ATPase family AAA domain-containing protein 3"
"atf2",-0.66786764126732,1.437430793902,-5.36378653498491,1.52986558985248e-05,0.00025859557899743,2.31387096855922,"106586246","activating transcription factor 2"
"atf3",1.26330212259048,5.96271787037143,18.4554826503917,6.25874473190727e-16,8.23859431543393e-14,26.101824277312,"100286734","activating transcription factor 3"
"atf3",1.26330212259048,5.96271787037143,18.4554826503917,6.25874473190727e-16,8.23859431543393e-14,26.101824277312,"106571421","activating transcription factor 3"
"atf4",-0.170937758904692,7.66904404898469,-3.11735184269655,0.00459846910582481,0.0296116665289884,-4.42947698784385,"100195072","Cyclic AMP-dependent transcription factor ATF-4"
"atf5",0.270699212578586,6.51850895352259,4.73188177482817,7.73348761069151e-05,0.00104498007098788,-0.215973411562821,"100380560","Cyclic AMP-dependent transcription factor ATF-5"
"atg10",-0.49805159182551,1.77606823838676,-4.12448682544854,0.000368676331534093,0.00389799955348898,-0.913338764201249,"106563071","autophagy related 10"
"atoh8",0.33409484503973,4.53070889987251,5.19363890571491,2.36258738643428e-05,0.000374129627630235,1.10121115555942,"106612007","atonal bHLH transcription factor 8"
"atox1",-0.233787668680558,5.01354746935948,-4.08014115494166,0.000412996292782726,0.00429614056028709,-1.73817903495464,"106612257","antioxidant 1 copper chaperone"
"atp13a2",-0.310692305751463,4.64721439414829,-5.00251569436314,3.85617851332055e-05,0.000572214145574556,0.65443525064912,"106566855","ATPase cation transporting 13A2"
"atp2a2",0.269007442584332,6.91861188340386,3.98524557999461,0.000526323375870562,0.00526690151742249,-2.2239352490461,"106579957","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2"
"azin1",0.199666015105637,4.83510962083848,3.17890172919525,0.00396009182993593,0.026321738079389,-3.89612723533634,"100195376","antizyme inhibitor 1"
"b4galt3",-0.383047404906455,3.68538508286114,-5.35367878289227,1.56979973914115e-05,0.000264074086043383,1.81847836820793,"106566510","beta-1,4-galactosyltransferase 3"
"b4galt7",-0.476429619409837,2.54210848183787,-3.69714130084599,0.00109358668557114,0.00955203148800473,-2.15201725483113,"106604202","beta-1,4-galactosyltransferase 7"
"bafb",0.302345255937892,10.0246367722368,7.24525303317713,1.49254091271369e-07,4.28657750131372e-06,5.68946528627108,"100196858","Barrier-to-autointegration factor B"
"bag5",0.94295129909631,5.06774653792629,15.9815432921026,1.66380330565753e-14,1.77577277136259e-12,22.7685165919843,"100380758","BCL2 associated athanogene 5"
"bbs2",-0.314898431882364,2.93606767337022,-4.2366117324755,0.000276553654400209,0.00307745088052533,-0.971893266157564,"100196720","Bardet-Biedl syndrome 2"
"bcl2l12",0.2799984535548,3.92828484291972,3.7315787658318,0.0010025154054205,0.00890398276301506,-2.32352407896096,"106600713","BCL2 like 12"
"bic1a",-0.39571246929589,1.84220695820703,-3.0206651904516,0.00580497898356221,0.0354036478858489,-3.51128376816051,"100196197","bicaudal C homolog 1-A"
"bicc1",-0.180486113705475,4.76554618621409,-2.86816694800248,0.00834251014380662,0.0468212081121227,-4.63226217789289,"106577067","BicC family RNA binding protein 1"
"bl1s2",-0.146695890282129,5.46205848042645,-3.12339747065002,0.0045316282519482,0.0292887069835408,-4.14625499666783,"100195793","Biogenesis of lysosome-related organelles complex-1 subunit 2"
"bmi1a",-0.583487480724622,2.87915993778295,-5.72762916120884,6.08017635835158e-06,0.000115736899544788,2.93115434547099,"100380496","B lymphoma Mo-MLV insertion region 1a"
"bok",-0.775438956744491,0.70286254476674,-3.91112147621936,0.000635767550099256,0.00615760819279854,-0.993386172346795,"106598886","BOK, BCL2 family apoptosis regulator"
"brd1",0.397394953633037,3.50783713176006,4.57959823232864,0.000114460055185541,0.00146516291062463,-0.0948742138135898,"106584573","bromodomain containing 1"
"brd2",0.478237495401,4.73914184833873,8.43600555560974,9.94188586727836e-09,3.70819431309396e-07,9.11861021974938,"100137036","bromodomain containing 2"
"brd7",0.178472090720167,4.43341319175535,2.90182963213137,0.00770486734833433,0.0439848516929126,-4.49578407224599,"100196750","bromodomain containing 7"
"brix1",0.217590163389201,5.16503122248706,3.95318961978586,0.000571161452509248,0.00564710576105277,-2.06101288828139,"100196371","BRX1, biogenesis of ribosomes"
"btbd11",-0.947157141894633,1.61212931358153,-7.08632969805209,2.17280785346267e-07,6.01080084996434e-06,6.61567205649382,"106561406","BTB domain containing 11"
"btg2",-0.209431147100566,4.25898552806154,-2.92414054316037,0.00730808098390112,0.0422310031906721,-4.37624674848518,"101448010","BTG2 protein"
"bud13",0.487729300423967,2.35017129383062,3.61315149473607,0.00135107483061597,0.0112948282743635,-2.21721710926265,"106591532","BUD13 homolog"
"c1qtnf5",-0.208098026653317,4.1888016864739,-3.22881304505942,0.00350595362365366,0.0239688567146649,-3.76602026012773,"100195477","C1q and TNF related 5"
"c25ha",0.986884114225932,2.53640670168626,3.81495462234952,0.000811746890428929,0.00749407006500022,-1.14359543170065,"100195833","Cholesterol 25-hydroxylase-like protein A"
"cacb2",-0.504092170290569,1.62741293729374,-3.44798741732137,0.0020416569900323,0.0157509224979488,-2.45562833865802,"100380803","Voltage-dependent L-type calcium channel subunit beta-2"
"cachd1",-0.564736875360908,0.240826058933898,-3.30896207567596,0.00287999712199187,0.0206034576716411,-2.63463206352467,"106560468","cache domain containing 1"
"calcoco2",1.08016508925022,5.39358952167517,15.0469259853341,6.42470183565355e-14,6.18808476804778e-12,21.3935733885517,"100196890","calcium binding and coiled-coil domain 2"
"camkk2",0.481973208981265,1.57221533077842,2.93451231293396,0.00713031931777123,0.0414006704442251,-3.62240761406388,"106566234","calcium/calmodulin dependent protein kinase kinase 2"
"cap1",-0.113726960330412,8.40044051857988,-3.29146317021101,0.0030066846106941,0.0212849380205968,-4.1202435414234,"100195055","Cap1 CAP, adenylate cyclase-associated protein 1"
"capn10",-0.827721320228725,1.96684829915678,-7.71232762563685,5.04404358581862e-08,1.60636517099982e-06,8.02992315053459,"106600574","calpain 10"
"carnmt1",-0.271861190506169,3.47986366666049,-3.6150751418224,0.00134456196489171,0.0112522918132076,-2.59786790279964,"106580071","carnosine N-methyltransferase 1"
"cars",0.491912986807077,3.81062983319777,6.58699184992513,7.21634291011259e-07,1.75773866782018e-05,4.87133873330302,"106587762","cysteinyl-tRNA synthetase"
"cars2",-0.437982340739692,1.72984509567518,-4.5451710616672,0.000125069210761346,0.00158300741441204,0.0784985637817819,"106575129","cysteinyl-tRNA synthetase 2, mitochondrial"
"casp7",0.550501964500965,1.80816988906807,4.06199872845549,0.000432613608011521,0.00447808948371559,-0.905049898009788,"106578356","caspase 7"
"cav2",0.412746405022806,3.76731315458125,5.38179565929811,1.46123875085909e-05,0.000249128195451378,1.79577829930036,"100196537","caveolin 2"
"cav2",0.412746405022806,3.76731315458125,5.38179565929811,1.46123875085909e-05,0.000249128195451378,1.79577829930036,"106573118","caveolin 2"
"cbln2",0.411072839324876,3.19413141579231,4.73841545250217,7.60451149896245e-05,0.00102975451039529,0.37389196684461,"106578427","cerebellin 2 precursor"
"cc032",0.372341295798835,5.44679939397612,6.30183717520755,1.45121136214631e-06,3.26310813899831e-05,3.8719606173938,"100195432","CC032 protein"
"cc134",0.237599978596502,4.21704419625076,3.25218416016018,0.00331099002652789,0.0229387712539625,-3.54562059212838,"100286518","Coiled-coil domain-containing protein 134"
"ccd22",-0.438495818037512,2.61335071783247,-5.14930030627211,2.64656953272226e-05,0.000413094983585779,1.38514003885627,"100306834","Coiled-coil domain-containing protein 22"
"ccd82",-0.198303363644427,4.57517690469333,-3.86245554698579,0.000719533243659254,0.00682185576360277,-2.24895250465856,"100194755","Coiled-coil domain-containing protein 82"
"ccdc137",0.163392460357992,4.70314109025225,2.93604854764567,0.00710434251309785,0.0413029791449738,-4.46744966666239,"106600675","coiled-coil domain containing 137"
"ccdc62",-0.580381972596525,1.75419158992489,-4.38727237458147,0.000187774145910512,0.00223433552452161,-0.213419479392942,"106562548","coiled-coil domain containing 62"
"ccdc77",0.496069200889258,3.80991156989256,6.72020801105793,5.22351004977902e-07,1.32228469144727e-05,5.24716651370129,"106584583","coiled-coil domain containing 77"
"ccdc80",0.294183147349161,4.1487640504298,3.81159517823525,0.00081869217627353,0.00754936463305118,-2.2212311286,"106581937","coiled-coil domain containing 80"
"ccdc84",-0.433379948812733,1.15571855835471,-2.90757049820644,0.00760085540417351,0.0435090095902608,-3.53478167448435,"106603745","coiled-coil domain containing 84"
"ccdc88c",0.374866389060318,2.81598925721666,2.84944567680116,0.00871848826915649,0.0484834503431072,-4.191362781334,"106611164","coiled-coil domain containing 88C"
"ccnb3",-0.326024427209861,2.77152311665604,-3.61561268125962,0.00134274752186967,0.0112400847140717,-2.51081661065826,"100195267","cyclin B3"
"ccnd1",-0.543943941663607,3.58019282162282,-6.6711673367651,5.88200238934175e-07,1.46780584110651e-05,5.11353997823657,"100306852","cyclin D1"
"ccnd2",0.42502001551468,7.67253032507816,9.65416709736671,7.5514654066651e-10,3.44250930919717e-08,11.3538326803999,"100195486","G1/S-specific cyclin-D2"
"ccnh",0.330665601288812,4.19220563112632,4.16347803673684,0.000333622666129999,0.00358496845863229,-1.33643265769577,"100194548","cyclin H"
"ccnk",-0.624029346896772,1.33719427452617,-4.42083450893788,0.0001722419620499,0.0020713620346709,-0.100730099631947,"106602352","cyclin K"
"ccnt2",-0.333373949192173,2.84629225010308,-3.45048250209581,0.00202902736663546,0.0156772095823901,-2.75741761685672,"106582399","cyclin T2"
"ccny",-0.393482986459254,4.59181780370573,-6.07508373126034,2.54533608844344e-06,5.37874633485653e-05,3.51281424672767,"100380415","cyclin Y"
"ccz1",0.165292134688197,5.16434658062415,2.89625464290106,0.0078071680953381,0.0444132267364222,-4.62390458332534,"106589583","CCZ1 homolog, vacuolar protein trafficking and biogenesis associated"
"cd166",0.218046498371029,7.49018464545138,4.24854070525252,0.000268212763329108,0.00299942570587369,-1.61159704585703,"100286453","CD166 antigen homolog"
"cd302",-0.156216482776528,6.30066840153911,-3.40500902070318,0.00227159447340111,0.0171602612634357,-3.59807140164102,"106581808","CD302 molecule"
"cd68",0.649256905788487,10.0088731601815,17.2770691364472,2.84013568612652e-15,3.38587043758902e-13,24.0397009664194,"100306846","Macrosialin"
"cd9",3.25228615346138,5.22719637593903,24.0821073976646,1.24766991352102e-18,2.75639076279413e-16,32.7196434754284,"100136380","CD9 molecule"
"cdc27",0.242790653464526,3.66602485744594,3.3778081505788,0.00242992183368613,0.0181054288284931,-3.2608077350526,"100194929","cell division cycle 27"
"cdc45",0.243398825605336,2.97415095304935,3.1690863189352,0.0040558397384891,0.0268620731694649,-3.66987857974874,"100195156","cell division cycle 45"
"cdc5l",0.190345629318382,5.03772238875211,3.39478670128192,0.00232988344179823,0.0175217208074825,-3.42822148379114,"100380809","CDC5 cell division cycle 5-like (S. pombe)"
"cdc73",0.164774706660038,4.37303829233938,2.87355225514858,0.00823723962591918,0.0463704337601637,-4.54557252670043,"100196612","cell division cycle 73, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae)"
"cdc73",0.164774706660038,4.37303829233938,2.87355225514858,0.00823723962591918,0.0463704337601637,-4.54557252670043,"106598543","cell division cycle 73"
"cdcp1",-0.574318848348048,1.52500415418966,-5.02160859487892,3.67173644062185e-05,0.000549490751454881,1.38528638141082,"106588207","CUB domain containing protein 1"
"cdd",0.68914760417596,5.62965056936502,9.88860553025737,4.700281512671e-10,2.22625627508699e-08,12.2084860887366,"100286653","Cytidine deaminase"
"cdk16",-0.20866244142561,4.67046898397619,-3.27994268115862,0.00309301585791028,0.0217433371123946,-3.72741730546089,"106566504","cyclin dependent kinase 16"
"cdk19",-1.04590671768927,0.385213758537057,-5.70408753437416,6.45222655307863e-06,0.000122132259595482,3.457889265444,"106571310","cyclin dependent kinase 19"
"cebpb",0.210837645885845,6.49634297563779,3.55050261397444,0.0015808901856171,0.0127798062292773,-3.21194264572765,"100194884","CCAAT/enhancer binding protein (C/EBP), beta"
"cebpd",-1.28932167059123,2.57329493035203,-8.46540445178981,9.32084132760379e-09,3.49719737792944e-07,9.73388642675145,"106599802","CCAAT enhancer binding protein delta"
"cebpd",-1.28932167059123,2.57329493035203,-8.46540445178981,9.32084132760379e-09,3.49719737792944e-07,9.73388642675145,"100196464","CCAAT/enhancer binding protein (C/EBP), delta"
"cenb5",0.412703858852204,4.82661603799106,6.89953291440492,3.39222705072456e-07,9.02841086659565e-06,5.41472744019415,"100380374","Centaurin-beta-5"
"cenpe",0.216039907491536,5.19043079236699,2.9627260509297,0.00666736812154224,0.0393784807806623,-4.55164148369001,"106579876","centromere protein E"
"cenpl",0.426930699574673,2.68350350357328,3.67511565397023,0.00115603817483848,0.00998579280741193,-2.1130216018018,"106599423","centromere protein L"
"cep152",-0.633611228598492,1.37978903398081,-4.49441481487869,0.000142527558592513,0.00176646945117876,0.124397193038446,"106561767","centrosomal protein 152"
"cep170",0.259496355198548,6.53049563594086,5.37816319027909,1.47482600158199e-05,0.000251309077896323,1.38622548554196,"106589691","centrosomal protein 170"
"cep55",0.207970593391792,3.95053626012837,2.93934758206227,0.00704886212624511,0.0410332876897615,-4.24623192011014,"106589369","centrosomal protein 55"
"cf113",2.70199461817544,4.08233790448381,26.5419036768872,1.23960646440234e-19,3.34714935242724e-17,35.021155043128,"100380430","Zinc finger protein C6orf113 homolog"
"cfap44",1.57755418711484,1.65807090068113,6.34300793565744,1.31123438753586e-06,2.98447527168825e-05,5.21296619408927,"106561282","cilia and flagella associated protein 44"
"cgl",0.192060659461974,6.22412359970056,3.90989854390793,0.000637749708413154,0.00617462114256463,-2.32044501669536,"100194964","Cystathionine gamma-lyase"
"cgnl1",-0.462728149698884,6.19058423978687,-11.0073378016121,5.36810616308396e-11,3.11744871147332e-09,14.1774955068358,"106562198","cingulin like 1"
"cgrf1",-0.404059386668062,2.94330153704733,-4.78774472719102,6.69783031357571e-05,0.000919990675071669,0.51963215625431,"100306738","Cell growth regulator with RING finger domain protein 1"
"chchd5",-0.279191009051593,3.31550526412742,-2.94821452752584,0.00690178352690743,0.0403854686390182,-3.98665653484776,"100196864","coiled-coil-helix-coiled-coil-helix domain containing 5"
"chordc1",0.24566579476203,3.74015394524128,3.42315888209559,0.00217157415166782,0.0165591046583369,-3.06204281655051,"106592229","cysteine and histidine rich domain containing 1"
"chst15",-0.583691623008448,1.46056243800899,-3.2840358220718,0.00306207193906584,0.0215738128231419,-2.76968515114542,"106607484","carbohydrate sulfotransferase 15"
"ci023",0.842394764100816,4.79390083060348,10.9473220597269,6.00804597894346e-11,3.45730762416724e-09,14.4322354208501,"100196229","Alba-like protein C9orf23"
"ci150",1.49977876072698,-1.64735684413078,3.27803081294343,0.00310757289079253,0.0218213920351006,-1.88743977009981,"100380461","CI150 protein"
"cir1",0.457700717210197,4.00666296628955,5.5863542044587,8.68961264289529e-06,0.000158043893272509,2.38686618454802,"106581753","corepressor interacting with RBPJ, 1"
"cite2",0.49901157545598,4.75082044289015,7.53605105277204,7.57079278966709e-08,2.34027872613662e-06,6.9836985992424,"100196689","Cbp/p300-interacting transactivator 2"
"cited2",-1.09361678273258,1.72607038183778,-7.04969568984859,2.37035683929954e-07,6.51254980774291e-06,6.57032802740788,"106607818","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2"
"cj072",1.37882538068687,5.93547895190058,23.420994280261,2.408686478601e-18,4.90936924077179e-16,31.7604887786987,"100195622","CJ072 protein"
"cklf7",0.178461831392889,5.40119026245592,3.16139610863971,0.00413241002190267,0.0272435512128441,-4.02246296866461,"100196520","CKLF-like MARVEL transmembrane domain-containing protein 7"
"cks1",0.253756890191509,3.94593368863382,3.22647030157178,0.00352609717440411,0.0240701084558718,-3.57049118477345,"100196409","Cyclin-dependent kinases regulatory subunit 1"
"cl012",-0.185451106680132,5.55646444561644,-3.22456056663146,0.00354260019028467,0.0241567266330686,-3.91833934172705,"100286536","CL012 protein"
"cl032",0.275393084274474,3.08505425874591,2.89177484292889,0.0078903063636977,0.044800603638019,-4.14206878554647,"100196224","CL032 protein"
"clcb",0.203167558556321,4.32860604104109,3.07572023777459,0.00508513325207482,0.0319700556616016,-3.99702970890346,"100286679","Clathrin light chain B"
"cldn12",-0.282286387639615,3.14489537108265,-3.15528602949368,0.0041942371972137,0.0275935738305655,-3.61577239189069,"106576019","claudin 12"
